customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment
16014,5583,2,453.45,3,3,3,333,9,Need Attention
16016,5541,4,940.11,5,4,4,544,13,Champions
16017,5592,4,1273.85,3,4,4,344,11,Loyal Customers
16018,5571,2,157.23,4,3,1,431,8,Potential Loyalists
16019,5556,17,2192.08,4,5,5,455,14,Champions
16021,5570,2,487.03,4,3,3,433,10,Potential Loyalists
16024,5586,2,60.46,3,3,1,331,7,Promising
16027,5756,5,309.8,1,4,2,142,7,Lost
16028,5770,1,82.2,1,2,1,121,4,Lost
16032,5631,6,1965.72,2,5,5,255,12,Loyal Customers
16033,5544,8,1803.73,5,5,5,555,15,Champions
16034,5569,2,302.62,4,3,2,432,9,Potential Loyalists
16035,5735,1,217.73,1,2,2,122,5,Lost
16036,5599,2,1590.62,3,3,5,335,11,Need Attention
16037,5719,2,454.82,1,3,3,133,7,At Risk
16039,5598,2,456.4,3,3,3,333,9,Need Attention
16040,5605,4,1103.35,3,4,4,344,11,Loyal Customers
16042,5554,3,1027.53,5,4,4,544,13,Champions
16043,5557,3,877.1,4,4,4,444,12,Champions
16044,5610,1,340.84,3,2,2,322,7,Promising
16045,5591,4,992.39,3,4,4,344,11,Loyal Customers
16046,5737,1,200.86,1,2,2,122,5,Lost
16048,5548,4,818.79,5,4,4,544,13,Champions
16049,5550,3,777.34,5,4,4,544,13,Champions
16050,5558,2,162.8,4,3,1,431,8,Potential Loyalists
16051,5856,1,188.44,1,2,1,121,4,Lost
16053,5588,4,1776.81,3,4,5,345,12,Loyal Customers
16054,5593,3,1011.98,3,4,4,344,11,Loyal Customers
16057,5694,3,1591.73,2,4,5,245,11,Loyal Customers
16058,5581,1,62.7,3,2,1,321,6,Promising
16059,5542,7,1718.66,5,5,5,555,15,Champions
16060,5605,2,465.45,3,3,3,333,9,Need Attention
16061,5606,1,29.75,3,2,1,321,6,Promising
16062,5554,4,1695.91,5,4,5,545,14,Champions
16064,5900,1,109.31,1,2,1,121,4,Lost
16065,5540,8,1951.33,5,5,5,555,15,Champions
16067,5737,3,1592.61,1,4,5,145,10,Loyal Customers
16068,5768,1,115.73,1,2,1,121,4,Lost
16069,5592,1,457.7,3,2,3,323,8,Need Attention
16071,5702,3,750.56,2,4,4,244,10,Loyal Customers
16072,5603,3,3536.37,3,4,5,345,12,Loyal Customers
16074,5565,1,252.5,4,2,2,422,8,Potential Loyalists
16075,5677,2,736.93,2,3,4,234,9,Need Attention
16078,5844,1,283.79,1,2,2,122,5,Lost
16080,5560,2,385.4,4,3,2,432,9,Potential Loyalists
16081,5541,4,1637.14,5,4,5,545,14,Champions
16082,5845,1,106.75,1,2,1,121,4,Lost
16083,5557,2,727.8,4,3,3,433,10,Potential Loyalists
16085,5555,7,1284.52,4,5,4,454,13,Champions
16086,5542,6,1692.72,5,5,5,555,15,Champions
16087,5584,1,91.8,3,2,1,321,6,Promising
16088,5766,1,88.35,1,2,1,121,4,Lost
16089,5561,2,263.49,4,3,2,432,9,Potential Loyalists
16090,5799,1,180.56,1,2,1,121,4,Lost
16092,5679,3,676.48,2,4,3,243,9,Loyal Customers
16094,5550,7,2353.63,5,5,5,555,15,Champions
16095,5631,1,447.05,2,2,3,223,7,Need Attention
16096,5591,3,918.55,3,4,4,344,11,Loyal Customers
16098,5548,8,1349.33,5,5,4,554,14,Champions
16099,5592,4,607.3,3,4,3,343,10,Loyal Customers
16100,5637,1,582.64,2,2,3,223,7,Need Attention
16101,5609,3,1907.26,3,4,5,345,12,Loyal Customers
16103,5564,16,3016.92,4,5,5,455,14,Champions
16104,5593,8,2306.09,3,5,5,355,13,Loyal Customers
16105,5613,4,1691.87,2,4,5,245,11,Loyal Customers
16108,5609,3,1393.42,3,4,4,344,11,Loyal Customers
16109,5873,1,162.0,1,2,1,121,4,Lost
16110,5697,1,460.64,2,2,3,223,7,Need Attention
16111,5602,1,549.33,3,2,3,323,8,Need Attention
16115,5572,4,871.92,4,4,4,444,12,Champions
16117,5577,2,422.19,3,3,3,333,9,Need Attention
16118,5827,1,140.45,1,2,1,121,4,Lost
16119,5569,6,754.09,4,5,4,454,13,Champions
16120,5597,2,772.23,3,3,4,334,10,Need Attention
16121,5565,3,595.38,4,4,3,443,11,Loyal Customers
16122,5541,3,316.92,5,4,2,542,11,Promising
16124,5593,3,1456.29,3,4,4,344,11,Loyal Customers
16125,5542,14,3842.31,5,5,5,555,15,Champions
16126,5554,11,4996.99,5,5,5,555,15,Champions
16127,5901,1,145.06,1,2,1,121,4,Lost
16128,5555,5,1555.55,4,4,5,445,13,Champions
16129,5582,3,1220.97,3,4,4,344,11,Loyal Customers
16130,5597,4,885.48,3,4,4,344,11,Loyal Customers
16131,5550,4,2326.86,5,4,5,545,14,Champions
16132,5719,2,193.4,1,3,1,131,5,Lost
16133,5551,21,2837.16,5,5,5,555,15,Champions
16134,5598,3,1367.09,3,4,4,344,11,Loyal Customers
16135,5758,1,301.9,1,2,2,122,5,Lost
16136,5838,1,97.5,1,2,1,121,4,Lost
16137,5855,1,422.7,1,2,3,123,6,Lost
16138,5553,3,520.35,5,4,3,543,12,Loyal Customers
16139,5897,2,455.58,1,3,3,133,7,At Risk
16140,5546,2,696.46,5,3,3,533,11,Potential Loyalists
16141,5592,1,335.54,3,2,2,322,7,Promising
16143,5544,7,2068.59,5,5,5,555,15,Champions
16145,5563,8,2748.97,4,5,5,455,14,Champions
16146,5623,1,212.25,2,2,2,222,6,Need Attention
16147,5575,4,1891.29,4,4,5,445,13,Champions
16148,5611,1,215.1,2,2,2,222,6,Need Attention
16149,5604,1,105.22,3,2,1,321,6,Promising
16150,5547,6,2016.17,5,5,5,555,15,Champions
16153,5595,6,2361.08,3,5,5,355,13,Loyal Customers
16155,5556,5,796.9,4,4,4,444,12,Champions
16156,5557,10,2582.42,4,5,5,455,14,Champions
16158,5697,8,568.82,2,5,3,253,10,Loyal Customers
16159,5645,3,817.54,2,4,4,244,10,Loyal Customers
16161,5543,25,7149.39,5,5,5,555,15,Champions
16163,5540,5,1167.08,5,4,4,544,13,Champions
16166,5603,2,435.83,3,3,3,333,9,Need Attention
16167,5589,5,1178.28,3,4,4,344,11,Loyal Customers
16168,5544,39,3832.5,5,5,5,555,15,Champions
16170,5570,14,4710.47,4,5,5,455,14,Champions
16172,5648,3,716.5,2,4,3,243,9,Loyal Customers
16174,5666,4,1171.2,2,4,4,244,10,Loyal Customers
16175,5646,3,798.85,2,4,4,244,10,Loyal Customers
16176,5596,4,1343.69,3,4,4,344,11,Loyal Customers
16177,5611,7,1915.36,2,5,5,255,12,Loyal Customers
16178,5576,1,348.7,3,2,2,322,7,Promising
16180,5653,5,2757.55,2,4,5,245,11,Loyal Customers
16182,5765,1,40.08,1,2,1,121,4,Lost
16183,5569,3,671.1,4,4,3,443,11,Loyal Customers
16185,5739,1,115.31,1,2,1,121,4,Lost
16186,5547,15,4925.01,5,5,5,555,15,Champions
16188,5583,1,105.8,3,2,1,321,6,Promising
16190,5569,7,2328.95,4,5,5,455,14,Champions
16191,5592,5,518.2,3,4,3,343,10,Loyal Customers
16192,5910,1,167.1,1,2,1,121,4,Lost
16193,5585,1,315.98,3,2,2,322,7,Promising
16194,5550,1,110.3,5,2,1,521,8,Potential Loyalists
16195,5898,1,323.25,1,2,2,122,5,Lost
16196,5663,1,93.3,2,2,1,221,5,About to Sleep
16197,5644,9,1765.01,2,5,5,255,12,Loyal Customers
16198,5612,1,419.76,2,2,3,223,7,Need Attention
16199,5619,2,74.25,2,3,1,231,6,Lost
16200,5557,10,4215.75,4,5,5,455,14,Champions
16201,5590,1,248.65,3,2,2,322,7,Promising
16202,5592,8,1944.27,3,5,5,355,13,Loyal Customers
16203,5547,3,521.64,5,4,3,543,12,Loyal Customers
16204,5555,2,449.93,4,3,3,433,10,Potential Loyalists
16205,5571,3,815.76,4,4,4,444,12,Champions
16206,5562,9,1990.86,4,5,5,455,14,Champions
16208,5569,8,2630.94,4,5,5,455,14,Champions
16209,5557,1,205.3,4,2,2,422,8,Potential Loyalists
16210,5543,13,1692.59,5,5,5,555,15,Champions
16211,5613,1,243.57,2,2,2,222,6,Need Attention
16212,5793,2,592.87,1,3,3,133,7,At Risk
16214,5610,1,860.3,3,2,4,324,9,Need Attention
16218,5548,7,1341.37,5,5,4,554,14,Champions
16221,5542,7,1303.12,5,5,4,554,14,Champions
16222,5896,1,439.1,1,2,3,123,6,Lost
16223,5549,2,1049.25,5,3,4,534,12,Potential Loyalists
16224,5562,1,282.84,4,2,2,422,8,Potential Loyalists
16225,5577,10,1762.99,3,5,5,355,13,Loyal Customers
16226,5553,2,417.05,5,3,3,533,11,Potential Loyalists
16227,5669,2,421.1,2,3,3,233,8,Need Attention
16228,5560,3,560.99,4,4,3,443,11,Loyal Customers
16229,5556,4,1670.76,4,4,5,445,13,Champions
16231,5554,4,1060.55,5,4,4,544,13,Champions
16232,5595,3,1173.69,3,4,4,344,11,Loyal Customers
16233,5554,6,800.33,5,5,4,554,14,Champions
16234,5651,3,269.68,2,4,2,242,8,Need Attention
16235,5550,4,1186.4,5,4,4,544,13,Champions
16237,5612,1,136.65,2,2,1,221,5,About to Sleep
16238,5597,1,63.66,3,2,1,321,6,Promising
16239,5557,3,129.6,4,4,1,441,9,Promising
16241,5544,4,1680.2,5,4,5,545,14,Champions
16242,5556,7,3711.05,4,5,5,455,14,Champions
16244,5547,1,1056.63,5,2,4,524,11,Potential Loyalists
16246,5634,2,754.15,2,3,4,234,9,Need Attention
16250,5548,2,401.94,5,3,3,533,11,Potential Loyalists
16251,5687,1,128.31,2,2,1,221,5,About to Sleep
16252,5557,1,295.09,4,2,2,422,8,Potential Loyalists
16253,5595,5,3018.7,3,4,5,345,12,Loyal Customers
16254,5553,3,936.72,5,4,4,544,13,Champions
16255,5540,8,2253.14,5,5,5,555,15,Champions
16256,5668,2,107.6,2,3,1,231,6,Lost
16258,5562,9,3708.22,4,5,5,455,14,Champions
16259,5585,3,340.94,3,4,2,342,9,Promising
16261,5560,2,312.62,4,3,2,432,9,Potential Loyalists
16262,5553,1,755.15,5,2,4,524,11,Potential Loyalists
16263,5598,1,348.16,3,2,2,322,7,Promising
16264,5613,2,783.93,2,3,4,234,9,Need Attention
16265,5561,3,1304.97,4,4,4,444,12,Champions
16266,5598,7,673.46,3,5,3,353,11,Loyal Customers
16267,5766,1,140.1,1,2,1,121,4,Lost
16269,5612,1,703.65,2,2,3,223,7,Need Attention
16271,5632,5,1934.18,2,4,5,245,11,Loyal Customers
16273,5831,1,241.84,1,2,2,122,5,Lost
16274,5548,1,351.75,5,2,2,522,9,Potential Loyalists
16275,5649,2,1436.68,2,3,4,234,9,Need Attention
16276,5654,2,216.23,2,3,2,232,7,Need Attention
16277,5908,1,188.69,1,2,1,121,4,Lost
16278,5655,2,551.46,2,3,3,233,8,Need Attention
16279,5560,6,3960.03,4,5,5,455,14,Champions
16280,5900,1,238.05,1,2,2,122,5,Lost
16281,5598,1,458.4,3,2,3,323,8,Need Attention
16282,5662,2,370.8,2,3,2,232,7,Need Attention
16283,5593,3,2779.51,3,4,5,345,12,Loyal Customers
16284,5568,1,205.8,4,2,2,422,8,Potential Loyalists
16285,5821,1,176.9,1,2,1,121,4,Lost
16286,5652,2,269.55,2,3,2,232,7,Need Attention
16287,5551,4,501.48,5,4,3,543,12,Loyal Customers
16288,5645,1,129.85,2,2,1,221,5,About to Sleep
16289,5637,1,136.31,2,2,1,221,5,About to Sleep
16290,5639,4,1688.9,2,4,5,245,11,Loyal Customers
16292,5555,4,740.55,4,4,4,444,12,Champions
16293,5542,6,2284.76,5,5,5,555,15,Champions
16294,5651,1,126.05,2,2,1,221,5,About to Sleep
16296,5801,4,1313.67,1,4,4,144,9,Loyal Customers
16298,5572,3,352.15,4,4,2,442,10,Promising
16299,5652,1,193.65,2,2,1,221,5,About to Sleep
16300,5605,3,1367.32,3,4,4,344,11,Loyal Customers
16301,5911,1,107.33,1,2,1,121,4,Lost
16303,5567,4,2329.44,4,4,5,445,13,Champions
16304,5869,1,367.74,1,2,2,122,5,Lost
16306,5542,2,470.85,5,3,3,533,11,Potential Loyalists
16307,5604,3,1112.84,3,4,4,344,11,Loyal Customers
16310,5589,2,460.08,3,3,3,333,9,Need Attention
16312,5607,1,171.15,3,2,1,321,6,Promising
16314,5564,3,1159.45,4,4,4,444,12,Champions
16315,5711,1,176.34,2,2,1,221,5,About to Sleep
16316,5555,5,2306.4,4,4,5,445,13,Champions
16317,5725,2,850.86,1,3,4,134,8,At Risk
16320,5628,4,3369.85,2,4,5,245,11,Loyal Customers
16321,5801,2,230.9,1,3,2,132,6,Lost
16323,5752,1,64.8,1,2,1,121,4,Lost
16325,5599,9,2045.9,3,5,5,355,13,Loyal Customers
16326,5558,10,1587.03,4,5,5,455,14,Champions
16327,5544,11,6451.61,5,5,5,555,15,Champions
16328,5738,1,310.83,1,2,2,122,5,Lost
16329,5602,4,1020.52,3,4,4,344,11,Loyal Customers
16330,5599,4,373.47,3,4,2,342,9,Promising
16331,5607,5,551.2,3,4,3,343,10,Loyal Customers
16332,5606,4,408.09,3,4,3,343,10,Loyal Customers
16334,5667,1,248.61,2,2,2,222,6,Need Attention
16335,5726,7,2753.52,1,5,5,155,11,Loyal Customers
16336,5633,3,1024.81,2,4,4,244,10,Loyal Customers
16340,5614,2,961.93,2,3,4,234,9,Need Attention
16341,5612,3,1252.58,2,4,4,244,10,Loyal Customers
16343,5582,1,264.54,3,2,2,322,7,Promising
16344,5684,3,741.32,2,4,4,244,10,Loyal Customers
16345,5658,1,613.33,2,2,3,223,7,Need Attention
16346,5560,1,224.51,4,2,2,422,8,Potential Loyalists
16347,5563,9,2304.87,4,5,5,455,14,Champions
16348,5605,1,265.29,3,2,2,322,7,Promising
16350,5549,5,1137.42,5,4,4,544,13,Champions
16351,5586,12,2921.49,3,5,5,355,13,Loyal Customers
16353,5549,11,1373.15,5,5,4,554,14,Champions
16354,5554,3,689.1,5,4,3,543,12,Loyal Customers
16355,5550,1,349.15,5,2,2,522,9,Potential Loyalists
16356,5551,3,204.1,5,4,2,542,11,Promising
16357,5556,1,209.49,4,2,2,422,8,Potential Loyalists
16358,5569,1,877.03,4,2,4,424,10,Potential Loyalists
16359,5551,6,796.83,5,5,4,554,14,Champions
16362,5612,1,212.17,2,2,2,222,6,Need Attention
16365,5542,7,744.32,5,5,4,554,14,Champions
16366,5757,3,1220.83,1,4,4,144,9,Loyal Customers
16367,5558,1,549.81,4,2,3,423,9,Potential Loyalists
16368,5610,1,141.53,3,2,1,321,6,Promising
16369,5611,4,1111.15,2,4,4,244,10,Loyal Customers
16371,5623,1,157.2,2,2,1,221,5,About to Sleep
16372,5584,3,934.58,3,4,4,344,11,Loyal Customers
16373,5557,2,309.49,4,3,2,432,9,Potential Loyalists
16374,5577,3,1256.67,3,4,4,344,11,Loyal Customers
16375,5645,2,104.0,2,3,1,231,6,Lost
16381,5570,2,247.85,4,3,2,432,9,Potential Loyalists
16382,5583,2,332.1,3,3,2,332,8,Promising
16383,5571,5,2252.93,4,4,5,445,13,Champions
16384,5604,2,715.41,3,3,3,333,9,Need Attention
16385,5541,3,473.69,5,4,3,543,12,Loyal Customers
16386,5562,1,725.27,4,2,3,423,9,Potential Loyalists
16387,5570,4,706.98,4,4,3,443,11,Loyal Customers
16388,5828,1,186.05,1,2,1,121,4,Lost
16390,5711,3,467.5,2,4,3,243,9,Loyal Customers
16391,5575,4,1052.26,4,4,4,444,12,Champions
16392,5588,2,538.81,3,3,3,333,9,Need Attention
16393,5544,11,2441.61,5,5,5,555,15,Champions
16395,5568,9,1995.55,4,5,5,455,14,Champions
16396,5651,1,137.8,2,2,1,221,5,About to Sleep
16397,5803,1,123.13,1,2,1,121,4,Lost
16399,5564,1,202.04,4,2,2,422,8,Potential Loyalists
16400,5570,8,2304.76,4,5,5,455,14,Champions
16401,5554,10,1683.83,5,5,5,555,15,Champions
16402,5544,1,205.65,5,2,2,522,9,Potential Loyalists
16406,5625,2,374.01,2,3,2,232,7,Need Attention
16407,5564,4,620.77,4,4,3,443,11,Loyal Customers
16408,5766,1,231.93,1,2,2,122,5,Lost
16409,5555,7,3430.64,4,5,5,455,14,Champions
16410,5909,1,25.2,1,2,1,121,4,Lost
16411,5544,3,673.24,5,4,3,543,12,Loyal Customers
16412,5568,4,457.2,4,4,3,443,11,Loyal Customers
16413,5550,1,259.83,5,2,2,522,9,Potential Loyalists
16414,5606,3,424.96,3,4,3,343,10,Loyal Customers
16415,5758,2,496.49,1,3,3,133,7,At Risk
16416,5565,6,1620.28,4,5,5,455,14,Champions
16417,5667,1,35.7,2,2,1,221,5,About to Sleep
16418,5583,2,376.62,3,3,2,332,8,Promising
16419,5752,2,504.99,1,3,3,133,7,At Risk
16420,5571,1,33.0,4,2,1,421,7,Potential Loyalists
16421,5551,3,526.27,5,4,3,543,12,Loyal Customers
16422,5544,35,3197.83,5,5,5,555,15,Champions
16424,5557,1,114.5,4,2,1,421,7,Potential Loyalists
16428,5588,3,638.49,3,4,3,343,10,Loyal Customers
16430,5556,6,493.69,4,5,3,453,12,Loyal Customers
16433,5583,1,200.26,3,2,2,322,7,Promising
16434,5621,5,977.81,2,4,4,244,10,Loyal Customers
16435,5687,3,894.47,2,4,4,244,10,Loyal Customers
16436,5843,3,319.14,1,4,2,142,7,Lost
16437,5556,2,301.25,4,3,2,432,9,Potential Loyalists
16439,5897,1,251.3,1,2,2,122,5,Lost
16440,5668,1,216.3,2,2,2,222,6,Need Attention
16441,5592,3,637.93,3,4,3,343,10,Loyal Customers
16442,5779,2,282.68,1,3,2,132,6,Lost
16444,5565,13,2889.61,4,5,5,455,14,Champions
16445,5561,3,352.65,4,4,2,442,10,Promising
16447,5765,2,471.19,1,3,3,133,7,At Risk
16448,5646,1,178.13,2,2,1,221,5,About to Sleep
16450,5759,2,714.2,1,3,3,133,7,At Risk
16451,5736,2,746.18,1,3,4,134,8,At Risk
16452,5805,2,332.17,1,3,2,132,6,Lost
16453,5705,2,176.71,2,3,1,231,6,Lost
16454,5781,2,24.05,1,3,1,131,5,Lost
16455,5546,6,2273.45,5,5,5,555,15,Champions
16456,5548,9,3317.26,5,5,5,555,15,Champions
16458,5550,12,2208.15,5,5,5,555,15,Champions
16459,5904,1,71.79,1,2,1,121,4,Lost
16461,5765,2,1331.63,1,3,4,134,8,At Risk
16465,5595,2,644.24,3,3,3,333,9,Need Attention
16466,5558,8,1592.53,4,5,5,455,14,Champions
16467,5833,3,149.5,1,4,1,141,6,Lost
16468,5645,2,653.22,2,3,3,233,8,Need Attention
16469,5689,1,178.48,2,2,1,221,5,About to Sleep
16470,5571,7,1664.08,4,5,5,455,14,Champions
16471,5568,3,732.03,4,4,3,443,11,Loyal Customers
16472,5609,2,709.65,3,3,3,333,9,Need Attention
16473,5549,1,154.72,5,2,1,521,8,Potential Loyalists
16476,5606,1,350.35,3,2,2,322,7,Promising
16477,5546,5,1734.0,5,4,5,545,14,Champions
16481,5857,1,209.0,1,2,2,122,5,Lost
16485,5607,4,1778.22,3,4,5,345,12,Loyal Customers
16486,5712,1,134.36,2,2,1,221,5,About to Sleep
16487,5752,2,209.4,1,3,2,132,6,Lost
16489,5555,2,128.5,4,3,1,431,8,Potential Loyalists
16490,5611,1,205.41,2,2,2,222,6,Need Attention
16491,5588,1,801.66,3,2,4,324,9,Need Attention
16492,5715,1,385.56,2,2,2,222,6,Need Attention
16493,5619,3,554.02,2,4,3,243,9,Loyal Customers
16496,5606,3,646.77,3,4,3,343,10,Loyal Customers
16497,5588,17,3576.59,3,5,5,355,13,Loyal Customers
16499,5549,6,2024.37,5,5,5,555,15,Champions
16500,5549,3,354.55,5,4,2,542,11,Promising
16501,5558,1,1130.03,4,2,4,424,10,Potential Loyalists
16502,5795,2,248.47,1,3,2,132,6,Lost
16503,5570,7,2182.41,4,5,5,455,14,Champions
16507,5747,1,142.71,1,2,1,121,4,Lost
16508,5805,1,240.95,1,2,2,122,5,Lost
16510,5547,6,1777.5,5,5,5,555,15,Champions
16511,5572,3,842.16,4,4,4,444,12,Champions
16515,5554,5,1292.62,5,4,4,544,13,Champions
16518,5596,2,475.05,3,3,3,333,9,Need Attention
16519,5540,3,327.68,5,4,2,542,11,Promising
16520,5540,4,1427.57,5,4,4,544,13,Champions
16521,5590,3,1051.11,3,4,4,344,11,Loyal Customers
16522,5610,2,406.0,3,3,3,333,9,Need Attention
16523,5590,7,1979.76,3,5,5,355,13,Loyal Customers
16524,5621,2,306.19,2,3,2,232,7,Need Attention
16525,5541,21,1411.57,5,5,4,554,14,Champions
16526,5759,1,290.05,1,2,2,122,5,Lost
16527,5599,1,983.88,3,2,4,324,9,Need Attention
16529,5652,3,1370.55,2,4,4,244,10,Loyal Customers
16530,5843,1,48.35,1,2,1,121,4,Lost
16531,5556,4,1025.42,4,4,4,444,12,Champions
16534,5817,1,635.9,1,2,3,123,6,Lost
16535,5560,2,337.49,4,3,2,432,9,Potential Loyalists
16537,5816,1,23.35,1,2,1,121,4,Lost
16538,5716,3,315.87,2,4,2,242,8,Need Attention
16539,5548,7,1713.7,5,5,5,555,15,Champions
16540,5589,1,205.75,3,2,2,322,7,Promising
16541,5910,1,424.03,1,2,3,123,6,Lost
16542,5576,1,137.7,3,2,1,321,6,Promising
16543,5766,1,264.37,1,2,2,122,5,Lost
16544,5694,4,235.1,2,4,2,242,8,Need Attention
16545,5550,1,15.0,5,2,1,521,8,Potential Loyalists
16546,5547,4,1043.6,5,4,4,544,13,Champions
16547,5721,1,104.26,1,2,1,121,4,Lost
16548,5774,1,30.15,1,2,1,121,4,Lost
16549,5572,24,8706.1,4,5,5,455,14,Champions
16550,5543,14,6580.09,5,5,5,555,15,Champions
16551,5598,4,902.24,3,4,4,344,11,Loyal Customers
16552,5548,1,95.29,5,2,1,521,8,Potential Loyalists
16553,5571,11,2322.61,4,5,5,455,14,Champions
16554,5561,5,2004.62,4,4,5,445,13,Champions
16555,5680,4,768.61,2,4,4,244,10,Loyal Customers
16556,5550,10,4322.19,5,5,5,555,15,Champions
16558,5541,19,5154.74,5,5,5,555,15,Champions
16559,5572,1,175.0,4,2,1,421,7,Potential Loyalists
16560,5572,6,2196.47,4,5,5,455,14,Champions
16562,5651,1,223.86,2,2,2,222,6,Need Attention
16563,5575,5,610.5,4,4,3,443,11,Loyal Customers
16564,5744,1,87.8,1,2,1,121,4,Lost
16565,5661,2,121.75,2,3,1,231,6,Lost
16569,5806,4,568.55,1,4,3,143,8,Loyal Customers
16570,5554,10,2113.61,5,5,5,555,15,Champions
16571,5570,7,2615.97,4,5,5,455,14,Champions
16574,5598,2,850.34,3,3,4,334,10,Need Attention
16576,5595,2,540.87,3,3,3,333,9,Need Attention
16577,5841,1,380.0,1,2,2,122,5,Lost
16578,5801,1,156.6,1,2,1,121,4,Lost
16579,5600,1,295.05,3,2,2,322,7,Promising
16583,5548,2,297.95,5,3,2,532,10,Potential Loyalists
16584,5607,3,563.07,3,4,3,343,10,Loyal Customers
16585,5768,2,341.59,1,3,2,132,6,Lost
16586,5619,2,363.15,2,3,2,232,7,Need Attention
16588,5561,4,1211.78,4,4,4,444,12,Champions
16589,5625,1,153.12,2,2,1,221,5,About to Sleep
16590,5575,2,452.9,4,3,3,433,10,Potential Loyalists
16592,5550,12,3582.03,5,5,5,555,15,Champions
16593,5565,5,591.86,4,4,3,443,11,Loyal Customers
16595,5551,4,1397.59,5,4,4,544,13,Champions
16596,5541,3,329.48,5,4,2,542,11,Promising
16599,5560,1,172.8,4,2,1,421,7,Potential Loyalists
16600,5549,7,1225.89,5,5,4,554,14,Champions
16601,5565,2,419.18,4,3,3,433,10,Potential Loyalists
16602,5563,1,169.25,4,2,1,421,7,Potential Loyalists
16604,5743,1,139.0,1,2,1,121,4,Lost
16606,5579,2,357.66,3,3,2,332,8,Promising
16607,5574,11,2102.35,4,5,5,455,14,Champions
16608,5628,2,1166.4,2,3,4,234,9,Need Attention
16611,5578,5,1563.09,3,4,5,345,12,Loyal Customers
16612,5554,5,1922.77,5,4,5,545,14,Champions
16614,5577,2,348.1,3,3,2,332,8,Promising
16615,5801,1,291.5,1,2,2,122,5,Lost
16619,5558,3,1678.04,4,4,5,445,13,Champions
16620,5564,4,1428.47,4,4,4,444,12,Champions
16622,5718,1,225.4,1,2,2,122,5,Lost
16623,5576,3,821.29,3,4,4,344,11,Loyal Customers
16625,5597,4,1260.47,3,4,4,344,11,Loyal Customers
16628,5582,2,130.05,3,3,1,331,7,Promising
16630,5582,1,106.8,3,2,1,321,6,Promising
16631,5656,7,1679.36,2,5,5,255,12,Loyal Customers
16632,5660,2,406.4,2,3,3,233,8,Need Attention
16634,5547,5,1475.75,5,4,4,544,13,Champions
16635,5581,1,473.0,3,2,3,323,8,Need Attention
16636,5613,4,1244.62,2,4,4,244,10,Loyal Customers
16638,5543,6,749.81,5,5,4,554,14,Champions
16639,5584,1,490.47,3,2,3,323,8,Need Attention
16640,5572,1,179.4,4,2,1,421,7,Potential Loyalists
16641,5876,1,323.4,1,2,2,122,5,Lost
16642,5590,1,350.72,3,2,2,322,7,Promising
16643,5597,1,435.6,3,2,3,323,8,Need Attention
16645,5910,1,160.39,1,2,1,121,4,Lost
16646,5624,1,406.8,2,2,3,223,7,Need Attention
16647,5617,2,327.84,2,3,2,232,7,Need Attention
16648,5630,2,382.14,2,3,2,232,7,Need Attention
16649,5695,1,306.58,2,2,2,222,6,Need Attention
16650,5595,6,1210.21,3,5,4,354,12,Loyal Customers
16651,5761,1,136.2,1,2,1,121,4,Lost
16652,5606,5,1633.5,3,4,5,345,12,Loyal Customers
16654,5543,5,1034.6,5,4,4,544,13,Champions
16655,5586,7,2355.63,3,5,5,355,13,Loyal Customers
16656,5595,11,419.05,3,5,3,353,11,Loyal Customers
16658,5543,6,621.53,5,5,3,553,13,Loyal Customers
16660,5597,3,128.3,3,4,1,341,8,Promising
16661,5715,3,502.56,2,4,3,243,9,Loyal Customers
16662,5569,1,151.05,4,2,1,421,7,Potential Loyalists
16664,5744,1,109.2,1,2,1,121,4,Lost
16666,5796,1,88.65,1,2,1,121,4,Lost
16668,5562,7,495.22,4,5,3,453,12,Loyal Customers
16670,5568,9,3837.59,4,5,5,455,14,Champions
16673,5854,1,171.13,1,2,1,121,4,Lost
16675,5616,2,296.56,2,3,2,232,7,Need Attention
16676,5576,2,769.78,3,3,4,334,10,Need Attention
16677,5586,2,804.42,3,3,4,334,10,Need Attention
16679,5541,3,306.31,5,4,2,542,11,Promising
16680,5709,1,350.25,2,2,2,222,6,Need Attention
16681,5816,1,151.5,1,2,1,121,4,Lost
16683,5708,1,320.25,2,2,2,222,6,Need Attention
16684,5562,5,3630.89,4,4,5,445,13,Champions
16686,5564,9,1866.95,4,5,5,455,14,Champions
16687,5565,1,157.63,4,2,1,421,7,Potential Loyalists
16690,5568,2,127.45,4,3,1,431,8,Potential Loyalists
16691,5593,2,178.83,3,3,1,331,7,Promising
16693,5586,3,618.46,3,4,3,343,10,Loyal Customers
16694,5898,1,98.3,1,2,1,121,4,Lost
16695,5736,2,191.9,1,3,1,131,5,Lost
16699,5555,6,660.76,4,5,3,453,12,Loyal Customers
16700,5541,13,3728.92,5,5,5,555,15,Champions
16701,5598,13,1524.29,3,5,4,354,12,Loyal Customers
16702,5590,4,1043.03,3,4,4,344,11,Loyal Customers
16704,5793,2,664.16,1,3,3,133,7,At Risk
16705,5577,17,4631.5,3,5,5,355,13,Loyal Customers
16707,5575,4,513.25,4,4,3,443,11,Loyal Customers
16709,5554,9,3879.62,5,5,5,555,15,Champions
16710,5543,13,3687.7,5,5,5,555,15,Champions
16711,5554,2,105.05,5,3,1,531,9,Potential Loyalists
