customer_id,total_orders,total_revenue,avg_order_value,first_purchase,last_purchase,total_transactions,lifespan_days,lifespan_months,purchase_frequency,customer_value_monthly,simple_clv,predictive_clv,clv_profit,days_since_last,churn_probability,risk_adjusted_clv,clv_bucket
15502,5,2551.39,19.48,2010-06-03 11:12:00,2010-12-06 14:55:00,131,186,6.11,0.82,15.94,69.21,191.24,57.37,3,0.03,186.1,$100-500
15503,1,116.26,2.28,2009-12-13 11:34:00,2009-12-13 11:34:00,51,1,0.03,30.44,69.39,301.35,832.7,249.81,361,1.0,0.0,$500-1K
15504,3,349.87,6.86,2010-02-12 12:34:00,2010-07-07 12:02:00,51,144,4.73,0.63,4.35,18.89,52.21,15.66,155,1.0,0.0,$0-100
15506,3,1045.65,9.42,2010-08-19 12:38:00,2010-11-23 12:48:00,111,96,3.15,0.95,8.96,38.92,107.53,32.26,16,0.17,89.61,$100-500
15509,1,152.41,5.86,2010-11-24 14:48:00,2010-11-24 14:48:00,26,1,0.03,30.44,178.44,774.91,2141.24,642.37,15,1.0,0.0,$1K-5K
15512,1,140.38,6.1,2010-11-14 12:39:00,2010-11-14 12:39:00,23,1,0.03,30.44,185.79,806.84,2229.48,668.84,25,1.0,0.0,$1K-5K
15513,15,3338.53,22.41,2010-01-13 14:59:00,2010-12-09 09:23:00,149,329,10.81,1.39,31.1,135.04,373.16,111.95,0,0.0,373.16,$100-500
15514,7,2064.66,14.05,2009-12-04 16:37:00,2010-11-25 14:53:00,147,355,11.66,0.6,8.43,36.61,101.16,30.35,14,0.09,91.86,$100-500
15515,1,91.65,18.33,2010-11-17 13:39:00,2010-11-17 13:39:00,5,1,0.03,30.44,557.97,2423.1,6695.58,2008.67,22,1.0,0.0,$5K-10K
15518,7,2196.44,9.31,2009-12-20 12:21:00,2010-11-25 19:36:00,236,340,11.17,0.63,5.83,25.33,69.99,21.0,14,0.1,63.27,$0-100
15519,2,201.15,5.75,2010-09-19 13:57:00,2010-11-21 14:35:00,35,63,2.07,0.97,5.55,24.12,66.64,19.99,18,0.19,53.95,$0-100
15521,8,2908.58,14.62,2010-01-05 10:19:00,2010-11-04 18:40:00,199,303,9.95,0.8,11.75,51.01,140.96,42.29,35,0.31,97.54,$100-500
15523,12,1666.59,19.61,2009-12-02 15:16:00,2010-10-20 15:43:00,85,322,10.58,1.13,22.24,96.59,266.91,80.07,50,0.62,101.13,$100-500
15524,1,151.4,18.92,2010-04-12 09:19:00,2010-04-12 09:19:00,8,1,0.03,30.44,576.08,2501.76,6912.92,2073.88,241,1.0,0.0,$5K-10K
15525,2,430.78,5.98,2010-11-22 12:10:00,2010-12-01 13:17:00,72,9,0.3,6.76,40.47,175.76,485.66,145.7,8,0.59,197.86,$100-500
15527,15,2658.96,16.72,2009-12-15 17:31:00,2010-11-10 12:13:00,159,329,10.81,1.39,23.21,100.79,278.51,83.55,29,0.44,155.76,$100-500
15529,2,1116.72,8.09,2010-11-10 14:26:00,2010-12-08 12:24:00,138,27,0.89,2.25,18.25,79.24,218.96,65.69,1,0.02,213.55,$100-500
15530,1,298.57,8.78,2010-07-15 11:10:00,2010-07-15 11:10:00,34,1,0.03,30.44,267.31,1160.85,3207.7,962.31,147,1.0,0.0,$1K-5K
15532,6,2098.72,5.77,2010-06-08 14:52:00,2010-11-28 15:18:00,364,173,5.68,1.06,6.09,26.43,73.04,21.91,11,0.13,63.76,$0-100
15534,1,162.25,20.28,2009-12-14 12:48:00,2009-12-14 12:48:00,8,1,0.03,30.44,617.36,2681.04,7408.33,2222.5,360,1.0,0.0,$5K-10K
15535,2,541.47,9.34,2010-09-16 20:04:00,2010-10-31 14:09:00,58,44,1.45,1.38,12.92,56.1,155.01,46.5,39,0.59,63.41,$100-500
15536,1,259.09,16.19,2010-10-26 16:31:00,2010-10-26 16:31:00,16,1,0.03,30.44,492.92,2140.62,5915.02,1774.51,44,1.0,0.0,$5K-10K
15540,1,247.38,15.46,2010-11-29 11:10:00,2010-11-29 11:10:00,16,1,0.03,30.44,470.64,2043.87,5647.69,1694.31,10,1.0,0.0,$5K-10K
15542,3,855.71,3.79,2009-12-02 11:53:00,2010-07-15 13:32:00,226,225,7.39,0.41,1.54,6.67,18.44,5.53,147,0.65,6.39,$0-100
15543,1,114.4,4.09,2010-09-06 11:28:00,2010-09-06 11:28:00,28,1,0.03,30.44,124.37,540.1,1492.43,447.73,94,1.0,0.0,$1K-5K
15544,12,4387.72,15.18,2010-01-28 14:39:00,2010-12-02 12:47:00,289,307,10.09,1.19,18.06,78.45,216.78,65.03,7,0.09,197.0,$100-500
15545,1,135.33,4.37,2010-12-03 17:28:00,2010-12-03 17:28:00,31,1,0.03,30.44,132.89,577.09,1594.62,478.39,6,1.0,0.0,$1K-5K
15546,2,174.4,43.6,2010-04-12 11:45:00,2010-04-12 11:51:00,4,1,0.03,60.88,2654.37,11527.25,31852.42,9555.72,241,1.0,0.0,$10K+
15547,12,4804.25,7.64,2009-12-06 13:40:00,2010-11-28 13:56:00,629,357,11.73,1.02,7.82,33.94,93.78,28.13,11,0.12,82.22,$0-100
15548,1,158.09,6.87,2010-04-23 12:20:00,2010-04-23 12:20:00,23,1,0.03,30.44,209.23,908.63,2510.74,753.22,230,1.0,0.0,$1K-5K
15549,5,652.7,13.89,2010-01-11 13:16:00,2010-10-14 16:54:00,47,276,9.07,0.55,7.66,33.26,91.9,27.57,56,0.34,60.82,$0-100
15550,8,1284.12,7.51,2009-12-03 15:15:00,2010-11-26 11:14:00,171,357,11.73,0.68,5.12,22.25,61.47,18.44,13,0.1,55.5,$0-100
15551,6,1243.75,10.91,2010-06-07 15:05:00,2010-11-10 14:04:00,114,155,5.09,1.18,12.86,55.83,154.27,46.28,29,0.37,96.54,$100-500
15552,1,131.2,10.93,2010-03-26 16:17:00,2010-03-26 16:17:00,12,1,0.03,30.44,332.81,1445.31,3993.73,1198.12,258,1.0,0.0,$1K-5K
15555,22,6635.47,8.7,2009-12-06 11:58:00,2010-12-09 16:53:00,763,368,12.09,1.82,15.83,68.73,189.91,56.97,0,0.0,189.91,$100-500
15558,1,131.88,5.99,2010-03-10 15:25:00,2010-03-10 15:25:00,22,1,0.03,30.44,182.47,792.44,2189.69,656.91,274,1.0,0.0,$1K-5K
15559,1,1109.4,17.89,2010-05-20 14:06:00,2010-05-20 14:06:00,62,1,0.03,30.44,544.68,2365.41,6536.16,1960.85,203,1.0,0.0,$5K-10K
15560,2,153.52,15.35,2010-11-07 10:14:00,2010-11-07 10:15:00,10,1,0.03,60.88,934.63,4058.86,11215.56,3364.67,32,1.0,0.0,$10K+
15561,4,927.16,15.71,2010-02-14 12:22:00,2010-11-21 10:40:00,59,279,9.17,0.44,6.86,29.78,82.3,24.69,18,0.09,75.22,$0-100
15562,2,168.06,6.72,2009-12-13 15:17:00,2010-10-11 10:33:00,25,301,9.89,0.2,1.36,5.9,16.32,4.89,59,0.13,14.18,$0-100
15563,3,1363.26,9.81,2010-01-28 11:36:00,2010-07-13 11:57:00,139,166,5.45,0.55,5.4,23.43,64.74,19.42,149,0.9,6.63,$0-100
15564,2,70.74,17.69,2010-02-01 15:58:00,2010-09-02 15:52:00,4,212,6.96,0.29,5.08,22.06,60.94,18.28,98,0.31,42.16,$0-100
15566,2,213.37,19.4,2009-12-15 14:53:00,2010-11-12 12:11:00,11,331,10.87,0.18,3.57,15.49,42.81,12.84,27,0.05,40.48,$0-100
15569,5,421.66,4.22,2010-02-28 10:55:00,2010-11-14 10:46:00,100,258,8.48,0.59,2.49,10.8,29.85,8.95,25,0.16,25.03,$0-100
15570,14,4860.55,10.8,2010-03-28 14:04:00,2010-12-05 12:57:00,450,251,8.25,1.7,18.34,79.64,220.07,66.02,4,0.07,203.7,$100-500
15571,10,2923.92,5.4,2009-12-06 12:10:00,2010-11-18 14:25:00,541,347,11.4,0.88,4.74,20.59,56.89,17.07,21,0.2,45.42,$0-100
15572,3,1404.42,10.8,2010-04-14 14:38:00,2010-11-24 13:16:00,130,223,7.33,0.41,4.42,19.21,53.09,15.93,15,0.07,49.52,$0-100
15573,3,559.23,4.95,2009-12-10 14:19:00,2010-03-31 13:40:00,113,110,3.61,0.83,4.11,17.84,49.3,14.79,253,1.0,0.0,$0-100
15574,3,697.56,3.85,2010-09-01 14:37:00,2010-12-02 15:46:00,181,92,3.02,0.99,3.83,16.61,45.91,13.77,7,0.08,42.41,$0-100
15575,1,30.1,10.03,2010-03-30 12:50:00,2010-03-30 12:50:00,3,1,0.03,30.44,305.41,1326.34,3664.98,1099.49,254,1.0,0.0,$1K-5K
15577,2,137.15,6.86,2009-12-13 16:17:00,2009-12-16 14:54:00,20,2,0.07,30.44,208.74,906.51,2504.91,751.47,358,1.0,0.0,$1K-5K
15579,3,923.03,8.17,2010-10-03 14:37:00,2010-11-21 15:38:00,113,49,1.61,1.86,15.22,66.11,182.68,54.8,18,0.37,115.57,$100-500
15580,8,1375.39,6.11,2010-02-07 11:21:00,2010-11-28 11:00:00,225,293,9.63,0.83,5.08,22.06,60.97,18.29,11,0.1,54.86,$0-100
15581,26,3735.63,6.8,2009-12-02 12:19:00,2010-12-08 14:38:00,549,371,12.19,2.13,14.52,63.04,174.19,52.26,1,0.02,170.12,$100-500
15583,1,95.96,2.46,2010-11-28 15:04:00,2010-11-28 15:04:00,39,1,0.03,30.44,74.9,325.26,898.78,269.63,11,1.0,0.0,$500-1K
15584,2,547.34,5.59,2010-02-07 12:16:00,2010-11-05 11:34:00,98,270,8.87,0.23,1.26,5.47,15.11,4.53,34,0.08,13.84,$0-100
15586,3,605.94,23.31,2010-01-08 10:02:00,2010-04-26 11:00:00,26,108,3.55,0.85,19.71,85.58,236.47,70.94,227,1.0,0.0,$100-500
15590,5,1496.6,17.2,2010-04-12 10:09:00,2010-11-22 14:49:00,87,224,7.36,0.68,11.69,50.76,140.26,42.08,17,0.13,122.52,$100-500
15591,2,156.7,26.12,2010-02-04 09:20:00,2010-05-06 09:23:00,6,91,2.99,0.67,17.47,75.88,209.67,62.9,217,1.0,0.0,$100-500
15595,1,64.8,32.4,2010-08-09 12:27:00,2010-08-09 12:27:00,2,1,0.03,30.44,986.26,4283.06,11835.07,3550.52,122,1.0,0.0,$10K+
15596,5,1723.45,17.41,2010-07-28 11:46:00,2010-12-09 16:10:00,99,134,4.4,1.14,19.77,85.87,237.28,71.18,0,0.0,237.28,$100-500
15597,1,238.8,15.92,2010-05-13 13:10:00,2010-05-13 13:10:00,15,1,0.03,30.44,484.6,2104.52,5815.26,1744.58,210,1.0,0.0,$5K-10K
15598,1,307.34,13.97,2010-10-08 09:20:00,2010-10-08 09:20:00,22,1,0.03,30.44,425.25,1846.74,5102.96,1530.89,62,1.0,0.0,$5K-10K
15599,1,488.32,15.75,2010-09-20 10:15:00,2010-09-20 10:15:00,31,1,0.03,30.44,479.5,2082.34,5753.98,1726.2,80,1.0,0.0,$5K-10K
15600,4,1128.51,16.12,2010-04-25 11:50:00,2010-10-07 14:30:00,70,165,5.42,0.74,11.9,51.66,142.76,42.83,63,0.51,70.08,$100-500
15601,17,7598.74,16.85,2009-12-01 14:53:00,2010-12-02 10:39:00,451,365,11.99,1.42,23.89,103.74,286.65,85.99,7,0.11,255.5,$100-500
15602,8,1279.6,18.28,2009-12-02 09:35:00,2010-12-06 15:35:00,70,369,12.12,0.66,12.06,52.39,144.77,43.43,3,0.02,141.63,$100-500
15603,1,40.0,20.0,2010-03-01 16:02:00,2010-03-01 16:02:00,2,1,0.03,30.44,608.8,2643.86,7305.6,2191.68,283,1.0,0.0,$5K-10K
15605,5,738.57,16.79,2010-01-14 14:03:00,2010-12-01 13:38:00,44,320,10.51,0.48,7.98,34.67,95.8,28.74,8,0.04,91.81,$0-100
15606,8,1314.15,23.06,2010-03-02 14:48:00,2010-11-14 15:27:00,57,257,8.44,0.95,21.85,94.87,262.15,78.65,25,0.26,194.15,$100-500
15607,8,1525.01,16.4,2010-01-08 12:16:00,2010-06-14 11:55:00,93,156,5.12,1.56,25.6,111.16,307.17,92.15,178,1.0,0.0,$100-500
15608,1,692.3,15.38,2010-10-20 10:10:00,2010-10-20 10:10:00,45,1,0.03,30.44,468.3,2033.72,5619.63,1685.89,50,1.0,0.0,$5K-10K
15611,12,1074.33,22.86,2010-01-25 14:50:00,2010-11-21 11:35:00,47,299,9.82,1.22,27.93,121.27,335.1,100.53,18,0.24,254.41,$100-500
15613,1,345.4,14.39,2010-04-08 12:51:00,2010-04-08 12:51:00,24,1,0.03,30.44,438.08,1902.48,5256.99,1577.1,245,1.0,0.0,$5K-10K
15614,4,1292.08,21.9,2010-03-23 11:13:00,2010-09-28 10:46:00,59,188,6.18,0.65,14.18,61.6,170.2,51.06,72,0.51,83.29,$100-500
15615,23,8536.07,19.36,2009-12-02 15:28:00,2010-11-14 12:07:00,441,346,11.37,2.02,39.17,170.09,470.0,141.0,25,0.55,209.64,$100-500
15616,1,249.61,20.8,2010-09-27 13:10:00,2010-09-27 13:10:00,12,1,0.03,30.44,633.18,2749.73,7598.13,2279.44,73,1.0,0.0,$5K-10K
15617,3,769.15,18.76,2010-07-20 13:16:00,2010-11-08 16:07:00,41,111,3.65,0.82,15.43,67.02,185.2,55.56,31,0.28,133.48,$100-500
15620,1,375.26,13.4,2010-10-26 11:32:00,2010-10-26 11:32:00,28,1,0.03,30.44,407.96,1771.67,4895.53,1468.66,44,1.0,0.0,$1K-5K
15622,8,3995.59,16.86,2010-03-04 10:29:00,2010-10-08 14:35:00,237,218,7.16,1.12,18.83,81.79,225.99,67.8,62,0.76,54.6,$100-500
15623,7,1956.02,22.48,2009-12-10 14:46:00,2010-11-11 10:19:00,87,335,11.01,0.64,14.3,62.1,171.61,51.48,28,0.2,138.14,$100-500
15625,5,1522.74,15.54,2010-06-15 15:23:00,2010-11-28 12:23:00,98,165,5.42,0.92,14.33,62.24,171.99,51.6,11,0.11,152.88,$100-500
15626,1,391.72,12.64,2010-10-14 17:16:00,2010-10-14 17:16:00,31,1,0.03,30.44,384.64,1670.41,4615.73,1384.72,56,1.0,0.0,$1K-5K
15627,2,336.98,16.05,2010-07-05 11:56:00,2010-09-08 14:14:00,21,65,2.14,0.94,15.03,65.27,180.35,54.11,92,0.94,10.17,$100-500
15628,9,2715.3,17.08,2009-12-13 13:39:00,2010-12-08 09:51:00,159,359,11.79,0.76,13.03,56.59,156.38,46.92,1,0.01,155.08,$100-500
15629,4,1553.1,24.27,2010-06-25 11:39:00,2010-09-15 13:46:00,64,82,2.69,1.48,36.03,156.49,432.41,129.72,85,1.0,0.0,$100-500
15630,1,295.05,14.75,2010-03-05 14:30:00,2010-03-05 14:30:00,20,1,0.03,30.44,449.07,1950.18,5388.79,1616.64,279,1.0,0.0,$5K-10K
15631,1,586.59,15.44,2010-03-07 14:52:00,2010-03-07 14:52:00,38,1,0.03,30.44,469.89,2040.61,5638.67,1691.6,277,1.0,0.0,$5K-10K
15633,12,3367.16,20.41,2009-12-08 17:51:00,2010-07-18 13:54:00,165,221,7.26,1.65,33.73,146.48,404.76,121.43,144,1.0,0.0,$100-500
15634,1,311.1,16.37,2010-11-21 15:30:00,2010-11-21 15:30:00,19,1,0.03,30.44,498.41,2164.49,5980.98,1794.29,18,1.0,0.0,$5K-10K
15635,1,25.5,25.5,2010-11-09 08:58:00,2010-11-09 08:58:00,1,1,0.03,30.44,776.22,3370.93,9314.64,2794.39,30,1.0,0.0,$5K-10K
15636,2,719.82,22.49,2010-05-19 11:37:00,2010-09-28 15:10:00,32,132,4.34,0.46,10.37,45.05,124.5,37.35,72,0.36,79.22,$100-500
15637,4,470.55,18.82,2009-12-15 17:54:00,2010-10-22 08:24:00,25,310,10.18,0.39,7.39,32.11,88.71,26.61,48,0.21,70.4,$0-100
15638,3,215.25,35.88,2010-04-08 14:37:00,2010-09-29 15:35:00,6,174,5.72,0.52,18.83,81.77,225.94,67.78,71,0.41,133.75,$100-500
15639,2,639.76,14.54,2010-04-13 13:11:00,2010-09-14 09:05:00,44,153,5.03,0.4,5.79,25.13,69.43,20.83,86,0.37,43.41,$0-100
15640,15,4697.96,22.59,2009-12-14 16:36:00,2010-12-02 15:40:00,208,352,11.56,1.3,29.3,127.23,351.58,105.47,7,0.1,316.62,$100-500
15641,8,3100.81,17.13,2009-12-06 15:31:00,2010-11-08 14:05:00,181,336,11.04,0.72,12.42,53.92,149.0,44.7,31,0.25,112.34,$100-500
15642,1,23.7,23.7,2009-12-10 11:51:00,2009-12-10 11:51:00,1,1,0.03,30.44,721.43,3132.98,8657.14,2597.14,364,1.0,0.0,$5K-10K
15645,2,230.16,17.7,2010-10-10 12:51:00,2010-10-21 18:36:00,13,11,0.36,5.53,97.99,425.53,1175.84,352.75,49,1.0,0.0,$1K-5K
15646,3,506.81,10.34,2010-10-25 13:06:00,2010-12-02 16:59:00,49,38,1.25,2.4,24.86,107.94,298.27,89.48,7,0.18,243.33,$100-500
15647,1,169.0,15.36,2010-10-20 15:09:00,2010-10-20 15:09:00,11,1,0.03,30.44,467.67,2030.97,5612.03,1683.61,50,1.0,0.0,$5K-10K
15649,1,50.55,12.64,2010-11-17 16:22:00,2010-11-17 16:22:00,4,1,0.03,30.44,384.69,1670.59,4616.23,1384.87,22,1.0,0.0,$1K-5K
15650,2,553.88,15.39,2010-03-21 11:46:00,2010-07-06 10:41:00,36,106,3.48,0.57,8.84,38.37,106.04,31.81,156,0.98,2.0,$100-500
15651,2,530.84,20.42,2010-04-22 13:26:00,2010-10-15 13:42:00,26,176,5.78,0.35,7.06,30.67,84.75,25.42,55,0.21,67.09,$0-100
15652,4,718.55,9.45,2010-08-11 16:58:00,2010-11-17 15:14:00,76,97,3.19,1.26,11.87,51.54,142.42,42.72,22,0.3,99.35,$100-500
15658,4,1322.87,19.45,2009-12-03 11:19:00,2010-12-02 10:53:00,68,363,11.93,0.34,6.53,28.34,78.3,23.49,7,0.03,76.29,$0-100
15659,2,162.54,18.06,2010-02-24 13:32:00,2010-11-18 10:51:00,9,266,8.74,0.23,4.13,17.95,49.6,14.88,21,0.05,46.99,$0-100
15660,7,1140.97,16.54,2010-02-05 16:01:00,2010-12-09 09:49:00,69,306,10.05,0.7,11.51,50.0,138.17,41.45,0,0.0,138.17,$100-500
15661,6,503.07,15.24,2010-05-10 07:59:00,2010-11-25 08:21:00,33,199,6.54,0.92,13.99,60.76,167.9,50.37,14,0.14,144.27,$100-500
15662,2,212.93,19.36,2009-12-01 13:49:00,2010-02-16 16:47:00,11,77,2.53,0.79,15.3,66.46,183.66,55.1,296,1.0,0.0,$100-500
15664,3,867.6,16.37,2010-02-28 12:50:00,2010-09-16 18:09:00,53,200,6.57,0.46,7.47,32.46,89.69,26.91,84,0.42,52.02,$0-100
15665,3,1582.96,9.48,2010-03-14 15:07:00,2010-10-24 14:08:00,167,223,7.33,0.41,3.88,16.86,46.58,13.97,46,0.21,36.97,$0-100
15666,2,612.78,9.28,2010-08-01 15:41:00,2010-08-24 16:14:00,66,23,0.76,2.65,24.58,106.73,294.91,88.47,107,1.0,0.0,$100-500
15670,1,92.75,15.46,2010-06-01 15:34:00,2010-06-01 15:34:00,6,1,0.03,30.44,470.55,2043.49,5646.62,1693.99,191,1.0,0.0,$5K-10K
15672,1,45.3,15.1,2009-12-14 16:52:00,2009-12-14 16:52:00,3,1,0.03,30.44,459.64,1996.12,5515.73,1654.72,360,1.0,0.0,$5K-10K
15673,5,2468.2,21.46,2010-02-22 14:28:00,2010-09-14 11:08:00,115,203,6.67,0.75,16.09,69.88,193.1,57.93,86,0.71,56.76,$100-500
15674,8,4281.19,18.61,2009-12-08 17:08:00,2010-10-18 12:46:00,230,313,10.28,0.78,14.48,62.89,173.78,52.14,52,0.44,96.79,$100-500
15675,1,218.35,15.6,2010-10-31 14:14:00,2010-10-31 14:14:00,14,1,0.03,30.44,474.76,2061.74,5697.06,1709.12,39,1.0,0.0,$5K-10K
15677,2,648.4,16.63,2010-09-02 12:08:00,2010-10-14 15:19:00,39,42,1.38,1.45,24.1,104.66,289.19,86.76,56,0.89,32.13,$100-500
15678,2,1356.34,17.39,2010-07-05 12:49:00,2010-11-09 14:38:00,78,127,4.17,0.48,8.34,36.2,100.03,30.01,30,0.16,84.28,$100-500
15680,8,2988.74,16.07,2009-12-02 12:15:00,2010-12-08 14:43:00,186,371,12.19,0.66,10.55,45.8,126.57,37.97,1,0.01,125.66,$100-500
15681,8,720.8,31.34,2010-05-24 14:18:00,2010-11-25 15:07:00,23,185,6.08,1.32,41.25,179.15,495.03,148.51,14,0.2,395.13,$100-500
15682,2,318.24,12.73,2010-01-21 14:37:00,2010-04-19 15:30:00,25,88,2.89,0.69,8.81,38.24,105.68,31.7,234,1.0,0.0,$100-500
15683,1,330.79,20.67,2010-08-23 12:01:00,2010-08-23 12:01:00,16,1,0.03,30.44,629.33,2733.01,7551.94,2265.58,108,1.0,0.0,$5K-10K
15684,3,173.95,15.81,2009-12-04 16:13:00,2010-06-10 18:51:00,11,188,6.18,0.49,7.68,33.36,92.18,27.65,182,0.97,2.94,$0-100
15685,1,55.98,3.29,2010-09-15 13:43:00,2010-09-15 13:43:00,17,1,0.03,30.44,100.24,435.3,1202.85,360.85,85,1.0,0.0,$1K-5K
15688,1,190.57,7.06,2010-10-17 12:06:00,2010-10-17 12:06:00,27,1,0.03,30.44,214.85,933.04,2578.2,773.46,53,1.0,0.0,$1K-5K
15689,1,266.93,17.8,2010-04-01 09:53:00,2010-04-01 09:53:00,15,1,0.03,30.44,541.69,2352.42,6500.28,1950.08,252,1.0,0.0,$5K-10K
15691,3,273.0,27.3,2009-12-06 16:01:00,2010-11-10 12:26:00,10,338,11.1,0.27,7.38,32.03,88.51,26.55,29,0.09,80.92,$0-100
15693,1,37.5,37.5,2010-02-18 14:37:00,2010-02-18 14:37:00,1,1,0.03,30.44,1141.5,4957.24,13698.0,4109.4,294,1.0,0.0,$10K+
15694,11,1083.65,23.06,2009-12-07 15:43:00,2010-12-09 09:30:00,47,366,12.02,0.91,21.09,91.6,253.12,75.94,0,0.0,253.12,$100-500
15695,2,644.56,17.9,2010-01-27 10:56:00,2010-04-21 10:36:00,36,83,2.73,0.73,13.13,57.03,157.59,47.28,232,1.0,0.0,$100-500
15696,5,1043.56,20.46,2010-01-24 14:36:00,2010-10-12 10:24:00,51,260,8.54,0.59,11.98,52.02,143.74,43.12,58,0.37,90.3,$100-500
15697,1,246.75,17.62,2010-01-19 09:10:00,2010-01-19 09:10:00,14,1,0.03,30.44,536.5,2329.91,6438.06,1931.42,324,1.0,0.0,$5K-10K
15698,1,15.0,15.0,2010-03-25 17:38:00,2010-03-25 17:38:00,1,1,0.03,30.44,456.6,1982.9,5479.2,1643.76,259,1.0,0.0,$5K-10K
15702,2,140.39,4.68,2010-01-26 17:23:00,2010-08-20 14:50:00,30,205,6.73,0.3,1.39,6.04,16.68,5.0,111,0.36,10.66,$0-100
15704,2,1298.84,15.28,2010-05-05 14:51:00,2010-07-25 15:00:00,85,81,2.66,0.75,11.48,49.88,137.82,41.35,137,1.0,0.0,$100-500
15708,3,942.31,9.42,2010-10-10 11:33:00,2010-12-05 11:12:00,100,55,1.81,1.66,15.65,67.95,187.75,56.32,4,0.07,174.09,$100-500
15709,1,194.6,9.27,2010-04-29 18:31:00,2010-04-29 18:31:00,21,1,0.03,30.44,282.08,1224.99,3384.93,1015.48,224,1.0,0.0,$1K-5K
15710,1,858.55,7.95,2010-10-18 17:05:00,2010-10-18 17:05:00,108,1,0.03,30.44,241.98,1050.87,2903.81,871.14,52,1.0,0.0,$1K-5K
15711,2,420.25,16.81,2010-01-24 12:13:00,2010-06-01 12:14:00,25,128,4.2,0.48,8.0,34.72,95.94,28.78,191,0.99,0.5,$0-100
15712,7,2031.05,18.98,2009-12-01 11:17:00,2010-11-25 18:04:00,107,359,11.79,0.59,11.27,48.93,135.2,40.56,14,0.09,122.89,$100-500
15713,3,654.09,15.57,2009-12-16 09:41:00,2010-12-08 15:16:00,42,357,11.73,0.26,3.98,17.3,47.8,14.34,1,0.0,47.67,$0-100
15714,2,184.93,16.81,2010-06-08 08:37:00,2010-09-12 14:22:00,11,96,3.15,0.63,10.66,46.3,127.94,38.38,88,0.61,49.75,$100-500
15715,5,658.02,17.32,2010-03-30 12:17:00,2010-06-02 09:56:00,38,63,2.07,2.42,41.83,181.67,502.01,150.6,190,1.0,0.0,$500-1K
15716,8,1662.03,8.23,2009-12-07 12:42:00,2010-12-05 12:26:00,202,362,11.89,0.67,5.53,24.04,66.42,19.93,4,0.03,64.46,$0-100
15717,4,456.7,26.86,2010-04-26 10:41:00,2010-10-14 18:02:00,17,171,5.62,0.71,19.13,83.07,229.55,68.86,56,0.44,129.32,$100-500
15718,1,293.79,16.32,2010-06-17 16:20:00,2010-06-17 16:20:00,18,1,0.03,30.44,496.83,2157.61,5961.98,1788.59,175,1.0,0.0,$5K-10K
15719,18,5102.4,6.09,2009-12-01 12:47:00,2010-11-23 13:07:00,838,357,11.73,1.53,9.35,40.58,112.14,33.64,16,0.27,81.98,$100-500
15720,1,140.49,5.62,2010-06-07 15:40:00,2010-06-07 15:40:00,25,1,0.03,30.44,171.06,742.87,2052.73,615.82,185,1.0,0.0,$1K-5K
15722,6,1711.31,18.21,2010-03-09 15:05:00,2010-09-20 16:48:00,94,195,6.41,0.94,17.05,74.05,204.62,61.39,80,0.82,36.73,$100-500
15723,3,620.66,7.48,2010-05-14 12:55:00,2010-10-24 12:44:00,83,162,5.32,0.56,4.22,18.31,50.58,15.18,46,0.28,36.22,$0-100
15724,1,92.6,15.43,2010-11-04 10:22:00,2010-11-04 10:22:00,6,1,0.03,30.44,469.79,2040.18,5637.49,1691.25,35,1.0,0.0,$5K-10K
15726,1,321.91,14.0,2010-11-14 16:12:00,2010-11-14 16:12:00,23,1,0.03,30.44,426.04,1850.19,5112.49,1533.75,25,1.0,0.0,$5K-10K
15727,7,3414.13,9.1,2010-01-24 12:12:00,2010-11-17 13:49:00,375,297,9.76,0.72,6.53,28.37,78.38,23.51,22,0.17,64.83,$0-100
15728,2,241.0,30.12,2010-09-21 14:46:00,2010-11-25 10:39:00,8,64,2.1,0.95,28.66,124.45,343.88,103.16,14,0.15,293.73,$100-500
15729,2,107.55,17.92,2010-11-01 13:44:00,2010-11-04 16:07:00,6,3,0.1,20.29,363.76,1579.71,4365.1,1309.53,35,1.0,0.0,$1K-5K
15730,2,605.7,14.77,2010-10-04 14:15:00,2010-11-23 10:41:00,41,49,1.61,1.24,18.35,79.71,220.26,66.08,16,0.22,172.31,$100-500
15731,1,125.3,15.66,2010-06-04 10:10:00,2010-06-04 10:10:00,8,1,0.03,30.44,476.77,2070.48,5721.2,1716.36,188,1.0,0.0,$5K-10K
15732,9,1333.71,15.51,2010-02-04 10:10:00,2010-12-02 15:00:00,86,301,9.89,0.91,14.12,61.3,169.38,50.81,7,0.07,157.56,$100-500
15734,2,325.1,23.22,2010-06-10 14:25:00,2010-09-29 11:40:00,14,110,3.61,0.55,12.85,55.81,154.22,46.27,71,0.43,87.86,$100-500
15735,1,327.68,17.25,2010-10-14 13:38:00,2010-10-14 13:38:00,19,1,0.03,30.44,524.98,2279.85,6299.73,1889.92,56,1.0,0.0,$5K-10K
15736,2,1641.24,17.28,2010-09-30 14:19:00,2010-09-30 14:20:00,95,1,0.03,60.88,1051.78,4567.6,12621.31,3786.39,70,1.0,0.0,$10K+
15738,26,5259.27,20.0,2009-12-10 15:52:00,2010-12-02 12:50:00,263,356,11.7,2.22,44.46,193.06,533.48,160.04,7,0.17,442.57,$500-1K
15741,2,208.62,17.39,2010-03-31 11:55:00,2010-09-07 16:21:00,12,160,5.26,0.38,6.61,28.73,79.38,23.81,93,0.39,48.62,$0-100
